location_id,timestamp,state,road_type,lane_count,speed_limit_kmph,has_signal,enforcement_level,blackspot_score,latitude,longitude,season,day_of_week,hour_of_day,lighting,weather,is_peak,vehicle_count_per_hr,avg_speed_kmph,peak,traffic_data_quality_flag,signal_status,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,signal_data_quality_flag,accident_occurred,severity,vehicles_involved,cause,veh_count_at_accident
L010,2025-07-03 01:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,1,Night,Clear,False,1943.0,88.5,False,,,,,,,,,False,,,,1943
L010,2025-07-03 02:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,2,Night,Clear,False,1772.0,73.7,False,,,,,,,,,False,,,,1772
L010,2025-07-03 03:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,3,Night,Rain,False,3273.0,67.7,False,,,,,,,,,False,,,,3273
L010,2025-07-03 04:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,4,Night,Rain,False,2712.0,66.6,False,,,,,,,,,False,,,,2712
L010,2025-07-03 05:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,5,Dusk/Dawn,Clear,False,2325.0,66.5,False,,,,,,,,,False,,,,2325
L010,2025-07-03 06:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,6,Day,Rain,True,2140.0,60.0,True,,,,,,,,,False,,,,2140
L010,2025-07-03 07:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,7,Day,Rain,True,4046.0,65.7,True,,,,,,,,,False,,,,4046
L010,2025-07-03 08:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,8,Day,Rain,True,4596.0,50.0,True,,,,,,,,,False,,,,4596
L010,2025-07-03 09:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,9,Day,Rain,True,1249.0,61.8,True,,,,,,,,,False,,,,1249
L010,2025-07-03 10:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,10,Day,Rain,False,2946.0,61.2,False,,,,,,,,,False,,,,2946
L010,2025-07-03 11:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,11,Day,Rain,False,2682.0,49.0,False,,,,,,,,,False,,,,2682
L010,2025-07-03 12:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,12,Day,Clear,False,3229.0,71.2,False,,,,,,,,,False,,,,3229
L010,2025-07-03 13:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,13,Day,Rain,False,971.0,,False,,,,,,,,,False,,,,971
L010,2025-07-03 14:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,14,Day,Rain,False,3364.0,59.7,False,,,,,,,,,False,,,,3364
L010,2025-07-03 15:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,15,Day,Rain,False,1009.0,73.5,False,,,,,,,,,False,,,,1009
L010,2025-07-03 16:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,16,Day,Rain,False,854.0,75.8,False,,,,,,,,,False,,,,854
L010,2025-07-03 17:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,17,Day,Rain,False,2545.0,55.3,False,,,,,,,,,False,,,,2545
L010,2025-07-03 18:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,18,Day,Clear,True,2053.0,67.9,True,,,,,,,,,False,,,,2053
L010,2025-07-03 19:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,19,Dusk/Dawn,Rain,True,4174.0,47.5,True,,,,,,,,,False,,,,4174
L010,2025-07-03 20:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,20,Night,Clear,True,4703.0,68.7,True,,,,,,,,,False,,,,4703
L010,2025-07-03 21:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,21,Night,Clear,True,4765.0,62.3,True,,,,,,,,,False,,,,4765
L010,2025-07-03 22:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,22,Night,Rain,True,1825.0,68.0,True,,,,,,,,,False,,,,1825
L010,2025-07-03 23:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,3,23,Night,Thunderstorm,False,1511.0,82.7,False,,,,,,,,,False,,,,1511
L010,2025-07-04 00:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,0,Night,Clear,False,3434.0,68.5,False,,,,,,,,,False,,,,3434
L010,2025-07-04 01:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,1,Night,Rain,False,1877.0,80.9,False,,,,,,,,,False,,,,1877
L010,2025-07-04 02:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,2,Night,Rain,False,447.0,86.7,False,,,,,,,,,False,,,,447
L010,2025-07-04 03:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,3,Night,Clear,False,2730.0,72.8,False,,,,,,,,,False,,,,2730
L010,2025-07-04 04:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,4,Night,Rain,False,2634.0,68.7,False,,,,,,,,,False,,,,2634
L010,2025-07-04 05:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,5,Dusk/Dawn,Rain,False,732.0,71.5,False,,,,,,,,,False,,,,732
L010,2025-07-04 06:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,6,Day,Rain,True,2528.0,54.2,True,,,,,,,,,False,,,,2528
L010,2025-07-04 07:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,7,Day,Clear,True,2603.0,68.2,True,,,,,,,,,False,,,,2603
L010,2025-07-04 08:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,8,Day,Rain,True,5131.0,54.6,True,,,,,,,,,False,,,,5131
L010,2025-07-04 09:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,9,Day,Rain,True,2592.0,60.3,True,,,,,,,,,False,,,,2592
L010,2025-07-04 10:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,10,Day,Rain,False,1543.0,66.1,False,,,,,,,,,False,,,,1543
L010,2025-07-04 11:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,11,Day,Clear,False,2582.0,70.4,False,,,,,,,,,False,,,,2582
L010,2025-07-04 12:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,12,Day,Rain,False,1198.0,67.9,False,,,,,,,,,True,Minor,6.0,Weather-related,1198
L010,2025-07-04 13:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,13,Day,Clear,False,1978.0,66.8,False,,,,,,,,,False,,,,1978
L010,2025-07-04 14:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,14,Day,Rain,False,2642.0,58.2,False,,,,,,,,,False,,,,2642
L010,2025-07-04 15:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,15,Day,Clear,False,4362.0,63.1,False,,,,,,,,,False,,,,4362
L010,2025-07-04 16:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,16,Day,Thunderstorm,False,2276.0,73.7,False,,,,,,,,,False,,,,2276
L010,2025-07-04 17:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,17,Day,Rain,False,2169.0,,False,,,,,,,,,False,,,,2169
L010,2025-07-04 18:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,18,Day,Clear,True,2946.0,72.7,True,,,,,,,,,False,,,,2946
L010,2025-07-04 19:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,19,Dusk/Dawn,Clear,True,2684.0,71.0,True,,,,,,,,,False,,,,2684
L010,2025-07-04 20:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,20,Night,Clear,True,2735.0,76.9,True,,,,,,,,,False,,,,2735
L010,2025-07-04 21:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,21,Night,Rain,True,2079.0,72.3,True,,,,,,,,,False,,,,2079
L010,2025-07-04 22:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,22,Night,Thunderstorm,True,1407.0,83.3,True,,,,,,,,,False,,,,1407
L010,2025-07-04 23:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,4,23,Night,Rain,False,2018.0,67.1,False,,,,,,,,,False,,,,2018
L010,2025-07-05 00:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,0,Night,Rain,False,1635.0,,False,,,,,,,,,False,,,,1635
L010,2025-07-05 01:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,1,Night,Rain,False,3018.0,61.7,False,,,,,,,,,False,,,,3018
L010,2025-07-05 02:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,2,Night,Rain,False,3001.0,68.8,False,,,,,,,,,False,,,,3001
L010,2025-07-05 03:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,3,Night,Rain,False,1408.0,79.0,False,,,,,,,,,False,,,,1408
L010,2025-07-05 04:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,4,Night,Rain,False,1890.0,62.8,False,,,,,,,,,False,,,,1890
L010,2025-07-05 05:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,5,Dusk/Dawn,Rain,False,869.0,71.3,False,,,,,,,,,False,,,,869
L010,2025-07-05 06:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,6,Day,Rain,True,2497.0,66.4,True,,,,,,,,,False,,,,2497
L010,2025-07-05 07:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,7,Day,Clear,True,2754.0,63.3,True,,,,,,,,,False,,,,2754
L010,2025-07-05 08:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,8,Day,Rain,True,3032.0,59.4,True,,,,,,,,,False,,,,3032
L010,2025-07-05 09:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,9,Day,Rain,True,3078.0,58.0,True,,,,,,,,,False,,,,3078
L010,2025-07-05 10:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,10,Day,Rain,False,5535.0,68.4,False,veh_spike,,,,,,,,False,,,,5535
L010,2025-07-05 11:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,11,Day,Clear,False,1799.0,69.9,False,,,,,,,,,False,,,,1799
L010,2025-07-05 12:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,12,Day,Rain,False,1952.0,67.6,False,,,,,,,,,False,,,,1952
L010,2025-07-05 13:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,13,Day,Rain,False,817.0,71.5,False,,,,,,,,,False,,,,817
L010,2025-07-05 14:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,14,Day,Rain,False,1227.0,64.9,False,,,,,,,,,False,,,,1227
L010,2025-07-05 15:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,15,Day,Clear,False,2786.0,68.4,False,,,,,,,,,False,,,,2786
L010,2025-07-05 16:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,16,Day,Rain,False,1438.0,70.0,False,,,,,,,,,False,,,,1438
L010,2025-07-05 17:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,17,Day,Rain,False,2294.0,69.7,False,,,,,,,,,False,,,,2294
L010,2025-07-05 18:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,18,Day,Rain,True,4325.0,,True,,,,,,,,,False,,,,4325
L010,2025-07-05 19:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,19,Dusk/Dawn,Rain,True,3366.0,56.1,True,,,,,,,,,False,,,,3366
L010,2025-07-05 20:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,20,Night,Rain,True,5754.0,56.2,True,,,,,,,,,False,,,,5754
L010,2025-07-05 21:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,21,Night,Rain,True,3635.0,62.4,True,,,,,,,,,False,,,,3635
L010,2025-07-05 22:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,22,Night,Clear,True,2889.0,76.5,True,,,,,,,,,False,,,,2889
L010,2025-07-05 23:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,5,23,Night,Rain,False,655.0,,False,,,,,,,,,False,,,,655
L010,2025-07-06 00:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,0,Night,Rain,False,1193.0,72.4,False,,,,,,,,,False,,,,1193
L010,2025-07-06 01:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,1,Night,Clear,False,1081.0,86.4,False,,,,,,,,,False,,,,1081
L010,2025-07-06 02:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,2,Night,Clear,False,1737.0,76.6,False,,,,,,,,,False,,,,1737
L010,2025-07-06 03:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,3,Night,Clear,False,878.0,89.4,False,,,,,,,,,False,,,,878
L010,2025-07-06 04:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,4,Night,Rain,False,1018.0,83.1,False,,,,,,,,,False,,,,1018
L010,2025-07-06 05:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,5,Dusk/Dawn,Rain,False,1815.0,68.3,False,,,,,,,,,False,,,,1815
L010,2025-07-06 06:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,6,Day,Rain,True,1717.0,60.5,True,,,,,,,,,True,Minor,3.0,Weather-related,1717
L010,2025-07-06 07:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,7,Day,Rain,True,1407.0,65.8,True,,,,,,,,,False,,,,1407
L010,2025-07-06 08:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,8,Day,Rain,True,1636.0,56.6,True,,,,,,,,,False,,,,1636
L010,2025-07-06 09:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,9,Day,Clear,True,2069.0,80.4,True,,,,,,,,,False,,,,2069
L010,2025-07-06 10:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,10,Day,Clear,False,2121.0,61.9,False,,,,,,,,,False,,,,2121
L010,2025-07-06 11:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,11,Day,Rain,False,1907.0,64.2,False,,,,,,,,,False,,,,1907
L010,2025-07-06 12:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,12,Day,Clear,False,1251.0,76.0,False,,,,,,,,,True,Major,2.0,Overspeeding,1251
L010,2025-07-06 13:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,13,Day,Clear,False,3191.0,62.1,False,,,,,,,,,False,,,,3191
L010,2025-07-06 14:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,14,Day,Rain,False,3590.0,46.5,False,,,,,,,,,False,,,,3590
L010,2025-07-06 15:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,15,Day,Rain,False,940.0,72.5,False,,,,,,,,,False,,,,940
L010,2025-07-06 16:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,16,Day,Thunderstorm,False,1848.0,62.8,False,,,,,,,,,False,,,,1848
L010,2025-07-06 17:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,17,Day,Thunderstorm,False,1481.0,74.0,False,,,,,,,,,False,,,,1481
L010,2025-07-06 18:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,18,Day,Rain,True,1578.0,69.5,True,,,,,,,,,False,,,,1578
L010,2025-07-06 19:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,19,Dusk/Dawn,Rain,True,2849.0,52.0,True,,,,,,,,,False,,,,2849
L010,2025-07-06 20:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,20,Night,Rain,True,1363.0,69.9,True,,,,,,,,,False,,,,1363
L010,2025-07-06 21:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,21,Night,Rain,True,4599.0,54.6,True,,,,,,,,,False,,,,4599
L010,2025-07-06 22:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,22,Night,Clear,True,3884.0,75.9,True,,,,,,,,,True,Minor,1.0,Overspeeding,3884
L010,2025-07-06 23:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,6,23,Night,Rain,False,533.0,83.3,False,,,,,,,,,False,,,,533
L010,2025-07-07 00:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,0,Night,Rain,False,1955.0,77.5,False,,,,,,,,,False,,,,1955
L010,2025-07-07 01:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,1,Night,Rain,False,1297.0,71.0,False,,,,,,,,,False,,,,1297
L010,2025-07-07 02:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,2,Night,Rain,False,1765.0,65.1,False,,,,,,,,,False,,,,1765
L010,2025-07-07 03:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,3,Night,Rain,False,2755.0,54.9,False,,,,,,,,,False,,,,2755
L010,2025-07-07 04:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,4,Night,Clear,False,1109.0,83.3,False,,,,,,,,,False,,,,1109
L010,2025-07-07 05:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,5,Dusk/Dawn,Rain,False,1325.0,62.5,False,,,,,,,,,False,,,,1325
L010,2025-07-07 06:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,6,Day,Clear,True,3343.0,70.5,True,,,,,,,,,False,,,,3343
L010,2025-07-07 07:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,7,Day,Clear,True,1786.0,66.0,True,,,,,,,,,False,,,,1786
L010,2025-07-07 08:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,8,Day,Clear,True,3501.0,55.5,True,,,,,,,,,False,,,,3501
L010,2025-07-07 09:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,9,Day,Rain,True,5554.0,46.5,True,,,,,,,,,False,,,,5554
L010,2025-07-07 10:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,10,Day,Clear,False,1185.0,76.8,False,,,,,,,,,False,,,,1185
L010,2025-07-07 11:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,11,Day,Rain,False,1755.0,59.7,False,,,,,,,,,False,,,,1755
L010,2025-07-07 12:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,12,Day,Clear,False,752.0,77.0,False,,,,,,,,,False,,,,752
L010,2025-07-07 13:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,13,Day,Thunderstorm,False,1010.0,78.0,False,,,,,,,,,False,,,,1010
L010,2025-07-07 14:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,14,Day,Clear,False,3488.0,71.5,False,,,,,,,,,False,,,,3488
L010,2025-07-07 15:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,15,Day,Rain,False,2704.0,44.9,False,,,,,,,,,False,,,,2704
L010,2025-07-07 16:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,16,Day,Rain,False,990.0,,False,,,,,,,,,False,,,,990
L010,2025-07-07 17:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,17,Day,Rain,False,914.0,68.3,False,,,,,,,,,False,,,,914
L010,2025-07-07 18:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,18,Day,Clear,True,2873.0,52.8,True,,,,,,,,,False,,,,2873
L010,2025-07-07 19:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,19,Dusk/Dawn,Rain,True,4133.0,43.7,True,,,,,,,,,False,,,,4133
L010,2025-07-07 20:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,20,Night,Rain,True,1329.0,69.5,True,,,,,,,,,False,,,,1329
L010,2025-07-07 21:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,21,Night,Rain,True,3513.0,73.0,True,,,,,,,,,False,,,,3513
L010,2025-07-07 22:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,22,Night,Clear,True,2767.0,73.9,True,,,,,,,,,False,,,,2767
L010,2025-07-07 23:00:00,Telangana,highway,4,106,False,high,0.006,17.45294,78.461091,monsoon,0,23,Night,Clear,False,1184.0,90.0,False,,,,,,,,,False,,,,1184
L011,2025-07-01 00:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,0,Night,Rain,False,422.0,27.3,False,,Working,54.0,35.0,3.0,92.0,1.0,,False,,,,422
L011,2025-07-01 01:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,1,Night,Rain,False,201.0,23.8,False,,Working,87.0,47.0,3.0,137.0,0.0,,False,,,,201
L011,2025-07-01 02:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,2,Night,Rain,False,368.0,30.3,False,,Working,0.0,79.0,9.0,160.0,2.0,sig_glitch,False,,,,368
L011,2025-07-01 03:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,3,Night,Rain,False,555.0,16.1,False,,Off,,,,,,,False,,,,555
L011,2025-07-01 04:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,4,Night,Rain,False,363.0,25.4,False,,Working,75.0,113.0,10.0,198.0,2.0,,False,,,,363
L011,2025-07-01 05:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,5,Dusk/Dawn,Clear,False,618.0,19.7,False,,Working,82.0,69.0,3.0,154.0,3.0,,False,,,,618
L011,2025-07-01 06:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,6,Day,Rain,False,477.0,25.6,False,,Off,,,,,,,False,,,,477
L011,2025-07-01 07:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,7,Day,Clear,False,489.0,31.5,False,,Working,59.0,120.0,3.0,182.0,1.0,,False,,,,489
L011,2025-07-01 08:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,8,Day,Rain,True,1039.0,15.3,True,,Working,57.0,106.0,7.0,170.0,2.0,,False,,,,1039
L011,2025-07-01 09:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,9,Day,Rain,True,1056.0,23.0,True,,Working,53.0,59.0,4.0,116.0,1.0,,False,,,,1056
L011,2025-07-01 10:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,10,Day,Thunderstorm,True,423.0,29.5,True,,Working,56.0,53.0,5.0,114.0,2.0,,False,,,,423
L011,2025-07-01 11:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,11,Day,Clear,True,1157.0,12.2,True,,Working,88.0,93.0,6.0,187.0,1.0,,False,,,,1157
L011,2025-07-01 12:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,12,,Clear,False,456.0,23.8,False,,Working,63.0,31.0,3.0,97.0,1.0,,False,,,,456
L011,2025-07-01 13:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,13,Day,Clear,False,513.0,29.6,False,,Working,55.0,87.0,4.0,146.0,1.0,,False,,,,513
L011,2025-07-01 14:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,14,Day,Clear,False,1119.0,16.2,False,,Working,40.0,98.0,7.0,145.0,1.0,,False,,,,1119
L011,2025-07-01 15:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,15,Day,Clear,False,1449.0,17.7,False,,Working,54.0,52.0,7.0,113.0,0.0,,False,,,,1449
L011,2025-07-01 16:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,16,Day,Thunderstorm,False,335.0,35.1,False,,Working,69.0,78.0,3.0,150.0,2.0,,False,,,,335
L011,2025-07-01 17:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,17,Day,Clear,True,692.0,25.7,True,,Working,80.0,49.0,7.0,136.0,0.0,,False,,,,692
L011,2025-07-01 18:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,18,Day,Clear,True,1086.0,23.6,True,,Working,34.0,51.0,7.0,92.0,2.0,,False,,,,1086
L011,2025-07-01 19:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,19,Dusk/Dawn,Rain,True,1220.0,15.9,True,,Working,89.0,70.0,4.0,163.0,1.0,,False,,,,1220
L011,2025-07-01 20:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,20,Night,Rain,True,954.0,9.3,True,,Working,90.0,73.0,6.0,169.0,0.0,,False,,,,954
L011,2025-07-01 21:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,21,Night,Rain,True,1230.0,5.0,True,,Working,73.0,101.0,6.0,180.0,0.0,,False,,,,1230
L011,2025-07-01 22:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,22,Night,Clear,False,438.0,37.3,False,,Working,45.0,56.0,8.0,109.0,1.0,,False,,,,438
L011,2025-07-01 23:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,1,23,Night,Rain,False,479.0,25.1,False,,Working,28.0,33.0,7.0,68.0,2.0,,False,,,,479
L011,2025-07-02 00:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,2,0,Night,Clear,False,488.0,27.5,False,,Working,72.0,88.0,8.0,168.0,2.0,,False,,,,488
L011,2025-07-02 01:00:00,Telangana,urban,2,56,True,medium,0.107,17.286123,78.486591,monsoon,2,1,Night,Clear,False,834.0,13.5,False,,Working,66.0,34.0,10.0,110.0,3.0,,False,,,,834
